Variable,RFImportance
211.21_381.0786m/z,0.0
58.88_381.088m/z,0.0
349.29_381.0888m/z,0.0
405.11_381.0892m/z,0.0
215.72_381.094m/z,0.0
394.42_381.0966m/z,0.0
141.89_381.0977m/z,0.0
169.98_381.0967m/z,0.0
159.91_381.0972m/z,0.00010532713773968393
178.79_381.0998m/z,0.0
119.24_381.0989m/z,0.0
77.29_381.1021m/z,0.0
286.36_381.1067m/z,0.0
308.2_381.1133m/z,0.00013175077930245246
220.99_381.1142m/z,0.0
210.42_381.1146m/z,0.0
339.15_381.1146m/z,0.0
281.26_381.1133m/z,0.0
231.34_381.1151m/z,0.0
263.05_381.1166m/z,0.0
515.26_381.1184m/z,0.0
481.48_381.1185m/z,0.0
417.27_381.1163m/z,0.0
191.64_381.1157m/z,0.0
147.09_381.1162m/z,0.0
407.26_381.1171m/z,0.0
44.73_381.1212m/z,0.0
311.11_381.1178m/z,0.0
355.4_381.1237m/z,0.0
288.25_381.1233m/z,6.990292581862091e-05
226.39_381.1231m/z,0.0
490.99_381.1299m/z,0.0
176.05_381.1278m/z,0.0
42.71_381.1371m/z,0.0
428.8_381.1437m/z,0.0
108.53_381.1493m/z,0.0
327.61_381.1533m/z,0.0
389.22_381.1513m/z,0.0
178.45_381.1515m/z,0.0
349.7_381.1539m/z,0.0
167.84_381.1586m/z,8.73736663118129e-05
124.91_381.1622m/z,0.0
102.55_381.1645m/z,0.0
374.56_381.1699m/z,0.0
38.63_381.1757m/z,5.8599565669648986e-05
129.72_381.1754m/z,0.0
140.69_381.1764m/z,9.156935082557942e-05
522.45_381.1777m/z,0.0
257.48_381.1834m/z,0.0
291.29_381.1858m/z,0.0
186.64_381.1834m/z,0.0
204.04_381.1866m/z,0.0
391.96_381.1897m/z,0.0
421.05_381.1894m/z,0.0
305.32_381.1928m/z,0.0
190.68_381.1945m/z,0.0
334.21_381.1931m/z,0.0
224.81_381.1975m/z,0.0
233.55_381.1984m/z,0.0
314.03_381.2091m/z,0.0
337.83_381.2176m/z,0.0
96.32_381.2222m/z,0.0
350.55_381.2258m/z,0.0
374.5_381.2247m/z,0.0
219.18_381.2255m/z,0.0
207.7_381.2363m/z,5.195512420622996e-05
464.46_381.243m/z,0.0
394.94_381.2427m/z,0.0
315.0_381.2569m/z,0.0
503.26_381.2605m/z,0.0
374.56_381.2819m/z,0.0001862989358120834
429.32_381.3099m/z,0.0
537.5_381.314m/z,0.0
523.02_381.3141m/z,0.0001520485762842378
515.28_381.314m/z,2.2802007636205104e-05
374.48_381.377m/z,0.0
453.09_382.0154m/z,0.0
159.05_382.0495m/z,0.0
244.91_382.0502m/z,0.00016061100670014948
205.16_382.0509m/z,0.0
166.68_382.0585m/z,0.0
122.84_382.0659m/z,0.0
105.3_382.0685m/z,0.0
73.98_382.0736m/z,0.0
516.4_382.0712m/z,0.0
138.42_382.0762m/z,0.00016216927414901177
110.21_382.0764m/z,0.0
226.53_382.0813m/z,0.0
168.14_382.0808m/z,0.0
412.76_382.0811m/z,0.0
143.96_382.0819m/z,0.0
268.13_382.0823m/z,0.0
395.09_382.0816m/z,0.0
183.83_382.0859m/z,0.0
58.9_382.0902m/z,0.0
238.25_382.0928m/z,0.0
215.68_382.0967m/z,0.0
169.99_382.0986m/z,0.0
141.92_382.1004m/z,0.0
178.72_382.1032m/z,5.340540290819212e-05
145.33_382.1088m/z,7.884248180954504e-05
89.08_382.112m/z,0.0
194.31_382.1122m/z,4.393280864560084e-05
323.03_382.1114m/z,1.3743016031345534e-05
286.53_382.1153m/z,0.0
207.01_382.1137m/z,0.0
119.06_382.1194m/z,0.0
78.91_382.1213m/z,0.0
263.07_382.1205m/z,0.0
44.79_382.124m/z,0.0
355.4_382.1263m/z,3.757796551505549e-05
288.35_382.126m/z,0.0
481.3_382.1289m/z,0.0
390.36_382.1285m/z,3.903650183349315e-05
153.44_382.1324m/z,1.43218328820123e-05
129.71_382.1345m/z,0.0
53.12_382.1348m/z,0.0
61.98_382.1347m/z,0.0
93.73_382.1394m/z,1.4716663173697519e-05
347.03_382.1422m/z,0.0
208.81_382.1512m/z,0.0
167.92_382.1529m/z,0.0
321.46_382.155m/z,0.0
208.86_382.1564m/z,0.0
190.87_382.1597m/z,0.0
181.73_382.1595m/z,0.0
292.94_382.1608m/z,0.0
389.42_382.1675m/z,0.0
102.63_382.167m/z,0.0
269.38_382.1698m/z,0.0
38.68_382.1783m/z,0.0
522.43_382.181m/z,0.0
302.29_382.185m/z,0.00011298455046961924
206.87_382.1888m/z,0.0
283.24_382.1938m/z,0.0
573.8_382.1977m/z,0.0
353.74_382.2001m/z,0.0
402.79_382.2029m/z,0.0
434.02_382.2061m/z,0.0
360.71_382.2063m/z,0.0
411.04_382.2056m/z,0.0013386575369982903
254.48_382.2056m/z,0.0
314.02_382.2115m/z,0.0
299.65_382.2203m/z,0.0
374.52_382.2276m/z,3.365259117172485e-05
458.15_382.2467m/z,0.0
464.83_382.2468m/z,0.0
394.08_382.254m/z,0.0
399.94_382.2572m/z,0.0
427.79_382.2573m/z,0.0
385.38_382.2565m/z,0.0
474.73_382.2579m/z,3.6129823028688474e-05
499.86_382.2575m/z,0.0
438.23_382.2556m/z,0.0
524.87_382.2575m/z,0.0
490.63_382.257m/z,3.6682663376329175e-05
462.66_382.2574m/z,0.0
583.17_382.2938m/z,0.0
537.55_382.3174m/z,0.0
522.91_382.3174m/z,0.0
195.8_383.0314m/z,0.0
142.24_383.045m/z,0.0
378.76_383.0427m/z,0.0
291.29_383.0426m/z,0.0
122.65_383.0504m/z,0.0
134.38_383.0504m/z,0.0
244.92_383.0531m/z,0.0
82.01_383.0512m/z,0.0
76.3_383.0573m/z,0.0
166.67_383.0599m/z,0.0
210.88_383.0642m/z,0.0
202.55_383.0637m/z,0.0
139.13_383.0631m/z,0.0
171.54_383.0695m/z,0.00013499628039488856
78.48_383.0728m/z,5.0594712249739416e-05
215.72_383.0816m/z,0.0
286.43_383.0809m/z,0.0
110.07_383.0925m/z,0.0
145.44_383.0925m/z,0.0
157.07_383.0912m/z,0.0
89.57_383.0944m/z,0.0
213.68_383.0943m/z,0.0
259.17_383.0953m/z,8.379049910482348e-05
122.87_383.0941m/z,0.0
180.99_383.094m/z,0.00023090733923295616
242.64_383.0949m/z,0.0
333.9_383.0953m/z,0.0
140.17_383.098m/z,0.0006708623744737834
206.92_383.1019m/z,0.0
445.83_383.1021m/z,5.537199541443625e-05
223.88_383.1017m/z,0.0
346.91_383.1049m/z,0.0
134.24_383.1131m/z,0.0
194.39_383.1157m/z,8.680372513696096e-05
362.76_383.1183m/z,9.517539476790106e-05
513.11_383.1179m/z,0.0
78.91_383.1245m/z,0.0
227.75_383.1302m/z,0.0
283.01_383.1302m/z,1.340834155080132e-05
295.71_383.1302m/z,0.0
270.91_383.1304m/z,0.0
117.16_383.1299m/z,0.0
313.8_383.1306m/z,0.0
244.96_383.1305m/z,0.0
211.5_383.1298m/z,0.0
324.19_383.1315m/z,0.0
129.77_383.1374m/z,0.0
43.09_383.1372m/z,0.00013827190403302902
53.13_383.1373m/z,0.0
374.72_383.1404m/z,0.0
110.15_383.1516m/z,0.0
147.54_383.1517m/z,0.0
359.48_383.1504m/z,0.00013937015565245259
407.99_383.1605m/z,0.0
413.53_383.1665m/z,0.0
233.35_383.1689m/z,0.0
207.3_383.1835m/z,0.0
254.75_383.188m/z,0.0
88.43_383.189m/z,0.0
119.22_383.1912m/z,0.0
155.34_383.1985m/z,0.0
573.85_383.2009m/z,0.0
353.67_383.2033m/z,0.0
433.96_383.2078m/z,0.0
496.23_383.2053m/z,6.647225714718292e-05
58.88_383.2133m/z,0.0
163.37_383.216m/z,0.0
204.75_383.2166m/z,0.0
374.5_383.2297m/z,0.0001368426735526359
358.21_383.2394m/z,1.120036203190406e-05
105.91_383.2391m/z,0.0
124.41_383.2384m/z,0.0
319.96_383.2416m/z,0.0
301.72_383.241m/z,0.0015007811019231414
208.78_383.2523m/z,0.0
438.26_383.2579m/z,0.0
474.74_383.2609m/z,0.0
399.6_383.2606m/z,0.0
427.87_383.2611m/z,0.0
494.8_383.2931m/z,0.0
535.38_383.2936m/z,0.0
446.08_383.2929m/z,5.6326862300507056e-05
234.71_383.9823m/z,0.00013265369254966634
46.24_384.0114m/z,0.0
55.74_384.0263m/z,0.0
477.83_384.0392m/z,0.0
57.06_384.0523m/z,1.4638411215428245e-05
122.62_384.0535m/z,8.637797978910678e-05
139.48_384.057m/z,0.0
236.13_384.0656m/z,0.0
186.61_384.0656m/z,0.0
132.04_384.0655m/z,0.0
197.93_384.0663m/z,0.0
77.06_384.0753m/z,0.0
62.41_384.0788m/z,0.0
87.26_384.0824m/z,0.0
215.66_384.0844m/z,0.0
298.31_384.0866m/z,6.086348606747151e-05
113.94_384.0893m/z,0.0
341.29_384.0953m/z,0.0
89.6_384.0976m/z,8.199220452501663e-05
558.71_384.0968m/z,0.0
378.4_384.0956m/z,0.0
365.48_384.0957m/z,0.0
412.07_384.0954m/z,0.0
402.87_384.0954m/z,0.0
180.71_384.097m/z,0.0
393.14_384.0956m/z,0.0
274.41_384.099m/z,0.0
159.03_384.1114m/z,0.0
139.51_384.1146m/z,0.0
124.12_384.1221m/z,0.0
513.09_384.121m/z,0.0
115.95_384.1217m/z,0.0
144.61_384.1267m/z,0.0
258.39_384.1283m/z,0.0001104165999813395
227.7_384.1335m/z,8.623813437191073e-05
270.92_384.134m/z,0.0
283.04_384.1338m/z,0.0
313.77_384.1341m/z,0.0
295.78_384.134m/z,0.0
152.2_384.1363m/z,8.945541852105358e-05
360.84_384.1465m/z,0.0
303.76_384.1448m/z,4.206453644655893e-05
43.93_384.149m/z,0.0
67.59_384.1497m/z,0.000635148372937621
85.35_384.1493m/z,0.0
56.81_384.1485m/z,0.0
374.82_384.1483m/z,0.0
289.21_384.151m/z,0.0
213.61_384.1581m/z,0.0
441.52_384.1649m/z,0.0
139.46_384.1725m/z,0.0
364.92_384.173m/z,0.0
325.25_384.1728m/z,0.00015152236903887933
447.46_384.183m/z,0.0
120.26_384.1869m/z,0.0
97.17_384.186m/z,0.0
37.96_384.1891m/z,0.0
309.91_384.2003m/z,0.00012985538804994673
200.06_384.2002m/z,0.00011293791062785861
261.78_384.2004m/z,0.0
208.97_384.2m/z,0.0
75.66_384.2225m/z,0.0
213.93_384.2221m/z,0.0
349.04_384.2346m/z,0.0
365.94_384.236m/z,0.0
105.97_384.2417m/z,0.0
320.05_384.2455m/z,0.0005037984282189243
147.23_384.2479m/z,0.0
139.5_384.2664m/z,0.0
394.66_384.2715m/z,0.0
472.34_384.2733m/z,0.0
504.18_384.2734m/z,0.0
448.14_384.2733m/z,0.0
517.61_384.2735m/z,0.0
313.62_384.2731m/z,0.0
414.33_384.273m/z,0.0
424.61_384.2733m/z,0.0
529.39_384.2734m/z,1.445365220736369e-05
333.68_384.2731m/z,0.0
213.86_384.3105m/z,0.0
213.87_384.4146m/z,0.0
213.87_384.4668m/z,0.0
195.45_384.7695m/z,0.0
184.53_384.7697m/z,0.0
173.52_384.7698m/z,0.0
111.96_385.0063m/z,0.0
73.64_385.0101m/z,0.0
206.14_385.0149m/z,0.0
214.92_385.0288m/z,0.0
95.16_385.0413m/z,0.0
166.83_385.0436m/z,0.0002194433849015411
202.44_385.0594m/z,4.993141946282185e-05
210.89_385.0612m/z,9.541722282161714e-05
139.3_385.0621m/z,0.0
64.08_385.0644m/z,0.0
236.26_385.0688m/z,0.0
132.05_385.0686m/z,0.0
197.53_385.078m/z,0.0
352.66_385.0862m/z,0.0
402.59_385.0863m/z,0.0
231.6_385.0863m/z,0.0
364.08_385.0874m/z,0.0
378.38_385.0981m/z,0.00015102645392166638
341.44_385.099m/z,0.0
558.69_385.0998m/z,0.0
274.27_385.101m/z,0.0
412.18_385.0991m/z,0.0
256.08_385.11m/z,0.00010814763416410513
238.05_385.1096m/z,0.0
280.9_385.1123m/z,0.0
118.85_385.1099m/z,0.0
306.38_385.1119m/z,0.0
221.48_385.1121m/z,0.0
173.64_385.1119m/z,0.0
158.39_385.1115m/z,5.5271684367086825e-05
185.98_385.1085m/z,0.0
93.99_385.1095m/z,3.779375990723437e-05
139.5_385.1171m/z,0.0
153.72_385.1235m/z,0.0
339.35_385.1245m/z,0.0
115.94_385.1239m/z,0.0
124.31_385.1233m/z,0.0
84.24_385.1277m/z,0.0005106693194471405
303.24_385.146m/z,0.0
317.03_385.146m/z,0.0
190.59_385.1459m/z,0.0
234.4_385.1457m/z,1.2725958062183665e-05
387.65_385.1461m/z,0.0
334.03_385.1457m/z,0.0
283.45_385.1455m/z,0.0
224.93_385.1458m/z,5.660593467183893e-05
165.64_385.1461m/z,0.0
347.38_385.1464m/z,0.0
248.95_385.1463m/z,0.0
376.48_385.1469m/z,1.4706933538111952e-05
47.92_385.1507m/z,0.0
148.2_385.1536m/z,0.0
257.65_385.1575m/z,0.0
152.58_385.1587m/z,0.0
205.62_385.1587m/z,3.7884690480900685e-05
213.83_385.1605m/z,0.0
364.77_385.1758m/z,0.0
316.37_385.1851m/z,0.0
447.42_385.1854m/z,0.0
240.56_385.1841m/z,5.647975201685011e-05
125.76_385.188m/z,0.0
491.37_385.1972m/z,0.0
271.0_385.2028m/z,0.0
237.24_385.2054m/z,0.0
213.87_385.2162m/z,7.327346938775509e-06
318.33_385.2182m/z,0.0
350.65_385.2193m/z,0.0
168.83_385.2269m/z,0.0
160.0_385.2317m/z,0.00019994977228590427
280.32_385.2413m/z,0.0
105.99_385.2436m/z,0.0
147.18_385.2511m/z,0.0
184.54_385.2711m/z,6.008491756875643e-05
195.45_385.2709m/z,0.00013641164320886374
517.52_385.2767m/z,0.00019783836734693877
469.13_385.2764m/z,0.0
503.48_385.3091m/z,5.4466388310085146e-05
204.75_385.7276m/z,0.0006334288840106596
187.39_386.021m/z,0.0
91.73_386.0279m/z,0.0
477.83_386.0366m/z,0.0
199.88_386.0435m/z,0.0
83.03_386.0444m/z,0.0
74.56_386.044m/z,0.0
119.81_386.0448m/z,0.0
140.08_386.0449m/z,0.0
176.87_386.0495m/z,0.0
166.68_386.0478m/z,0.0
327.62_386.061m/z,9.810131977751464e-06
48.03_386.0673m/z,0.0
60.14_386.0668m/z,0.0
57.33_386.084m/z,5.817858772055572e-05
87.77_386.0863m/z,0.0
296.47_386.0883m/z,0.0
231.66_386.0882m/z,0.0
352.64_386.0895m/z,0.0
558.7_386.0944m/z,0.0
341.39_386.0945m/z,0.0
73.0_386.0981m/z,0.0
81.28_386.1064m/z,0.0
211.58_386.1077m/z,0.0
91.46_386.1116m/z,6.403004308510674e-05
256.07_386.1124m/z,0.0
185.97_386.1113m/z,0.0
60.35_386.1153m/z,0.0
306.33_386.1153m/z,0.0
366.89_386.1149m/z,0.00015847784166362423
102.88_386.1185m/z,0.0
280.95_386.1177m/z,0.0
139.52_386.1207m/z,0.0
153.7_386.1259m/z,0.0
336.88_386.1239m/z,0.0
273.22_386.1259m/z,0.0
175.75_386.1228m/z,0.0
84.23_386.13m/z,0.00033219359633392077
316.99_386.1485m/z,0.0006117657434403922
190.62_386.1477m/z,0.0
239.63_386.1462m/z,0.0
219.2_386.1472m/z,0.00012905572261869743
334.09_386.1471m/z,0.0
304.93_386.1496m/z,0.0
387.51_386.1496m/z,0.0
213.83_386.1573m/z,0.0
367.8_386.1621m/z,0.0
82.32_386.1655m/z,0.0
113.7_386.1641m/z,0.0
230.83_386.1644m/z,0.0
43.05_386.1663m/z,0.0
73.47_386.1658m/z,0.0
343.98_386.1774m/z,0.0
334.27_386.1775m/z,0.0
446.01_386.1767m/z,0.0
454.85_386.1799m/z,0.0
49.14_386.1772m/z,0.0
469.59_386.1807m/z,0.0
142.49_386.1899m/z,0.0
187.7_386.1909m/z,0.0
331.04_386.196m/z,0.0
241.17_386.2004m/z,0.0
491.7_386.1987m/z,0.0
237.21_386.2089m/z,0.0
270.41_386.2158m/z,0.0
230.46_386.2156m/z,0.0
252.46_386.2158m/z,0.00010492939876926535
204.77_386.2283m/z,0.0
260.87_386.237m/z,0.0
337.07_386.2372m/z,0.0
285.75_386.2372m/z,0.0
393.12_386.2527m/z,0.0
373.01_386.2667m/z,0.0
470.86_386.2887m/z,0.0002663898735159089
441.65_386.2884m/z,0.0
543.04_386.2888m/z,0.0003547265881339625
553.91_386.2888m/z,0.0
463.8_386.2887m/z,0.0
526.54_386.2888m/z,0.0
480.52_386.2887m/z,0.00026345937598758223
496.3_386.2888m/z,0.0
503.34_386.3124m/z,0.0
432.98_386.3252m/z,2.5632330957679334e-05
86.07_386.5747m/z,0.0
57.33_386.5852m/z,0.00020323448450042245
337.07_386.7379m/z,5.554130177335307e-05
79.68_386.9861m/z,6.979427033262834e-05
189.45_386.9961m/z,0.0
122.01_387.0239m/z,0.0
110.04_387.0457m/z,0.0
160.8_387.0466m/z,0.0
82.83_387.0464m/z,0.0
66.37_387.0633m/z,0.0
178.48_387.0632m/z,9.747238404883927e-05
209.58_387.0652m/z,0.0
199.24_387.0647m/z,0.0
519.83_387.0757m/z,0.0
75.46_387.0813m/z,0.0
46.56_387.0809m/z,0.0
331.15_387.0841m/z,0.0
57.72_387.0893m/z,0.0
145.34_387.0872m/z,0.0
126.54_387.0868m/z,0.0
558.68_387.097m/z,0.0
396.31_387.1017m/z,0.0
403.12_387.1017m/z,0.0
431.92_387.1018m/z,0.00012654672430909732
209.53_387.1014m/z,0.0
250.65_387.1031m/z,0.0
87.21_387.115m/z,0.00013963891279301924
95.89_387.1217m/z,0.0
139.55_387.1225m/z,8.872487644151558e-06
175.84_387.1246m/z,1.1833617440347421e-05
84.26_387.1265m/z,0.0006063214688599958
336.95_387.1263m/z,0.0
199.52_387.1321m/z,9.191814233356083e-05
81.97_387.1391m/z,9.950797538940457e-05
331.16_387.1369m/z,0.0
392.97_387.1366m/z,0.0
54.09_387.1396m/z,0.0
88.91_387.1514m/z,0.0
61.1_387.1565m/z,0.00018068506096526372
223.34_387.1612m/z,0.0
301.11_387.1616m/z,0.0
318.0_387.1616m/z,0.0001634965520388847
214.02_387.161m/z,0.0
434.01_387.1619m/z,0.0
284.26_387.1612m/z,0.0
334.81_387.1616m/z,0.00043567480941662746
55.96_387.1611m/z,0.0
176.99_387.161m/z,0.0
204.78_387.1613m/z,0.0
500.09_387.1644m/z,0.0
368.05_387.1652m/z,0.0
360.15_387.1716m/z,0.0
99.2_387.173m/z,0.0
42.95_387.175m/z,0.0
139.91_387.1751m/z,0.0
582.42_387.1794m/z,0.0
445.94_387.1789m/z,0.0
73.17_387.1852m/z,0.0
208.6_387.1857m/z,0.0
84.28_387.188m/z,0.0
376.94_387.19m/z,0.0
331.56_387.1943m/z,0.0
81.47_387.1963m/z,0.0
337.53_387.1996m/z,0.0
370.64_387.199m/z,0.0
291.11_387.2m/z,0.0
350.92_387.1998m/z,0.0
225.75_387.1997m/z,1.367556977512024e-05
491.68_387.2015m/z,0.0
315.34_387.1998m/z,0.0
241.22_387.2027m/z,0.0
386.16_387.212m/z,0.0
37.18_387.2114m/z,0.0
237.19_387.2099m/z,2.18168899941163e-05
408.05_387.213m/z,0.0
270.41_387.2183m/z,0.0
49.17_387.2338m/z,0.0
260.87_387.2401m/z,0.0
562.8_387.2519m/z,0.0
387.93_387.2557m/z,0.0
470.83_387.2919m/z,0.0
553.93_387.2908m/z,0.0
542.93_387.2916m/z,0.0
503.29_387.3155m/z,0.0
57.82_387.5909m/z,0.0
51.52_387.6263m/z,0.0
137.7_388.0363m/z,0.0001394828443560418
110.02_388.0508m/z,0.0
124.72_388.0606m/z,1.1964731412633353e-05
170.63_388.0606m/z,0.0
199.17_388.0716m/z,2.636425317437239e-05
238.79_388.0804m/z,0.0
57.31_388.0817m/z,0.0
117.17_388.0813m/z,0.0
233.87_388.0929m/z,0.0
81.72_388.0966m/z,0.0
135.69_388.0937m/z,0.0
58.29_388.0986m/z,0.0
324.96_388.0995m/z,0.0
286.49_388.1033m/z,0.0
402.95_388.1053m/z,0.0
300.35_388.1056m/z,0.0
214.31_388.1112m/z,0.00022402449012565707
86.87_388.1178m/z,0.0
323.94_388.1169m/z,0.0
451.45_388.1204m/z,0.0
222.1_388.1231m/z,0.0
182.2_388.1228m/z,0.0
298.36_388.1233m/z,0.0
192.15_388.1235m/z,6.917717444704363e-05
51.47_388.128m/z,0.0
133.53_388.132m/z,0.0
106.79_388.1337m/z,0.0
117.17_388.1345m/z,0.0
199.5_388.1346m/z,0.0
331.15_388.1397m/z,0.0
392.94_388.1394m/z,0.0
81.9_388.1425m/z,0.0
56.68_388.1445m/z,7.042439537879134e-05
362.73_388.1526m/z,0.0
245.63_388.1565m/z,0.0
234.7_388.1542m/z,0.00011209723825965016
297.52_388.1593m/z,0.0
357.14_388.1594m/z,0.0
57.62_388.1583m/z,0.0002865372111386571
37.54_388.1582m/z,0.0
257.64_388.159m/z,0.00020795681946587515
343.07_388.1599m/z,0.0
369.12_388.1602m/z,0.0
213.84_388.1627m/z,0.0
318.06_388.1651m/z,0.0004930498901905261
301.02_388.1652m/z,0.0
433.99_388.1653m/z,0.0
277.49_388.1692m/z,1.3827607446795126e-05
360.14_388.1746m/z,0.0
582.4_388.1826m/z,0.0
329.93_388.1875m/z,2.7600055211043264e-05
84.29_388.1899m/z,0.0
117.09_388.1937m/z,0.0
272.86_388.1956m/z,0.0
233.45_388.1971m/z,0.0
370.59_388.2019m/z,0.0
337.6_388.2026m/z,0.00010764176119511666
376.9_388.21m/z,0.0
312.75_388.2163m/z,0.0
65.46_388.2177m/z,0.0
241.06_388.2218m/z,0.0002340622553682457
287.31_388.2317m/z,0.0
272.09_388.2315m/z,0.0
257.19_388.2331m/z,1.606921614346637e-05
247.65_388.2317m/z,0.0
571.42_388.2449m/z,0.0
233.43_388.2534m/z,0.0
387.65_388.2582m/z,0.0
415.68_388.2675m/z,0.0
312.89_388.268m/z,0.0
320.61_388.2678m/z,0.0
447.37_388.2679m/z,0.0
358.07_388.2677m/z,0.0
77.61_388.2794m/z,0.0
462.17_388.3043m/z,0.0
233.45_388.3131m/z,0.0
420.27_388.3198m/z,0.0
233.42_388.4064m/z,0.0
58.3_388.5999m/z,0.0
51.45_388.629m/z,0.0
193.88_388.9855m/z,0.0
137.54_389.0141m/z,3.504238816090249e-05
410.4_389.0347m/z,6.0725230569766397e-05
151.84_389.0383m/z,0.0
135.44_389.0444m/z,1.3948947839699908e-05
176.35_389.0444m/z,0.0
61.02_389.0492m/z,5.5928572718182094e-05
371.59_389.0633m/z,0.0
71.15_389.0666m/z,0.0
81.74_389.068m/z,0.0
101.87_389.0757m/z,0.0
266.21_389.0794m/z,0.0
120.5_389.0797m/z,0.0
340.23_389.0857m/z,0.0
286.52_389.0822m/z,0.0
117.63_389.0887m/z,0.0
103.49_389.0944m/z,0.0
135.51_389.0956m/z,0.0
256.11_389.0971m/z,7.06502774534626e-05
58.55_389.1064m/z,0.0
460.28_389.1081m/z,0.0
268.27_389.112m/z,0.0
89.79_389.1099m/z,0.0
225.02_389.113m/z,0.0
451.21_389.1177m/z,0.0
418.89_389.1175m/z,0.0
410.0_389.1174m/z,0.0
439.51_389.1184m/z,0.0
243.91_389.1178m/z,0.0
222.13_389.1258m/z,0.0
298.31_389.1254m/z,0.0
429.61_389.1223m/z,8.001149234764352e-05
182.16_389.1288m/z,0.0
74.69_389.1286m/z,0.0
120.51_389.1313m/z,0.0
236.81_389.1325m/z,0.0
331.16_389.1365m/z,0.0
392.93_389.1363m/z,0.0
182.65_389.1356m/z,0.0
117.14_389.1374m/z,0.0
214.5_389.142m/z,0.0
308.61_389.1506m/z,0.0
290.62_389.1509m/z,0.0
162.87_389.1527m/z,0.0
145.19_389.1539m/z,0.0
362.69_389.1538m/z,0.0
247.24_389.1523m/z,0.0
317.14_389.1553m/z,1.4120368856123112e-05
297.67_389.1634m/z,2.8387722791979065e-05
357.11_389.1628m/z,5.892778541035867e-05
460.15_389.1621m/z,0.0
282.53_389.1701m/z,0.0
193.12_389.177m/z,0.0
375.04_389.1779m/z,0.0
260.62_389.1782m/z,0.0
332.53_389.1802m/z,0.0
399.68_389.1801m/z,0.0
582.41_389.1855m/z,0.0
120.55_389.1882m/z,0.0
52.01_389.1987m/z,0.0
123.74_389.1998m/z,0.0
272.79_389.1979m/z,3.966644128915934e-05
96.24_389.2127m/z,0.0
313.86_389.2159m/z,0.0
229.67_389.2154m/z,0.0
376.89_389.2157m/z,0.0
460.14_389.2197m/z,0.0
367.74_389.228m/z,0.0
389.87_389.2281m/z,8.69258655972777e-05
287.29_389.2347m/z,5.381466050119394e-05
272.19_389.2347m/z,0.0
257.18_389.2366m/z,0.00017040803248909698
67.18_389.2375m/z,1.4144373460444224e-05
119.14_389.2483m/z,0.0
233.42_389.2564m/z,0.0
531.54_389.2674m/z,0.0
509.28_389.2674m/z,0.0
415.54_389.2701m/z,0.0
454.51_389.2676m/z,0.0
312.93_389.2714m/z,1.4680352128047634e-05
77.6_389.2823m/z,0.0
460.08_389.3148m/z,0.0
58.57_389.6076m/z,0.0
196.81_389.9652m/z,0.0
95.56_390.0155m/z,9.439733949561556e-05
192.32_390.0277m/z,0.0
410.38_390.0378m/z,0.0
135.4_390.0469m/z,0.0
433.15_390.0528m/z,0.0
266.27_390.0566m/z,0.0
185.92_390.0633m/z,0.0
206.72_390.0785m/z,6.602862535110811e-05
153.68_390.0783m/z,0.0
142.62_390.0787m/z,0.0
168.02_390.0783m/z,0.0
126.19_390.0839m/z,0.0
77.11_390.0875m/z,0.0
340.27_390.0891m/z,0.0
104.7_390.0956m/z,0.0
135.63_390.0927m/z,0.0
268.25_390.1137m/z,0.0
176.95_390.1206m/z,0.0
418.85_390.1206m/z,0.0
360.61_390.1207m/z,0.0
409.94_390.1207m/z,0.0
451.29_390.1205m/z,0.0
212.38_390.1213m/z,0.0
230.91_390.1237m/z,0.0
155.86_390.1258m/z,0.0
429.49_390.1253m/z,0.0
298.34_390.1276m/z,7.5052576938925115e-06
120.52_390.1342m/z,0.0
57.38_390.1365m/z,0.0
200.93_390.1388m/z,0.0
226.3_390.1386m/z,0.0
47.99_390.1364m/z,0.0
144.75_390.138m/z,0.0
215.75_390.1385m/z,0.0
134.4_390.1367m/z,0.0
331.13_390.137m/z,1.1560757454822849e-05
241.63_390.1387m/z,0.0
179.71_390.1389m/z,7.478952946587478e-06
257.8_390.1391m/z,0.0
190.08_390.139m/z,0.0
117.07_390.1394m/z,0.0
316.27_390.1397m/z,0.0
93.45_390.1484m/z,0.0
295.85_390.1517m/z,5.5160934574805295e-05
362.68_390.151m/z,0.0
39.95_390.1608m/z,0.0
460.13_390.1653m/z,0.0
195.19_390.18m/z,3.9497567704929925e-05
332.48_390.1827m/z,0.0
375.86_390.1854m/z,0.0
300.51_390.1853m/z,0.0
399.45_390.1846m/z,0.0
200.93_390.193m/z,0.0
226.32_390.195m/z,0.0
308.34_390.201m/z,0.0
52.04_390.2009m/z,0.0
252.14_390.2106m/z,0.0
168.69_390.2097m/z,0.0
294.94_390.2127m/z,0.0
259.67_390.2222m/z,0.0
258.11_390.2466m/z,5.7756810456039276e-05
314.49_390.2469m/z,0.0
302.99_390.2472m/z,0.0
293.12_390.2476m/z,0.0
269.26_390.2475m/z,0.0
233.42_390.2581m/z,0.00011801225816928052
574.07_390.2605m/z,0.0
534.95_390.2617m/z,0.0
500.84_390.2627m/z,0.0
339.3_390.2837m/z,0.0
69.01_390.9828m/z,0.0
59.76_391.0233m/z,0.0
192.33_391.0303m/z,0.00025573551378115064
171.37_391.0339m/z,0.0
410.38_391.0322m/z,0.0
46.5_391.0537m/z,0.0
178.77_391.0566m/z,0.0
134.84_391.0596m/z,0.0
210.09_391.0615m/z,0.0
266.3_391.0601m/z,0.0
201.58_391.0628m/z,0.0
